id," ""timestamp"""," ""lon"""," ""lat"""," ""tweet"""," ""user_id"""," ""rtwts"""," ""fvrts"""," ""application"""," ""source"""
675345213750173696,1449867820,-73.906735,40.727775,Construction on #MauriceAvenue SB at I-495 Long Island Expressway Svc Rd https://t.co/5IJRurTHtF,52272942,,,,twitter1.db
672880258576617472,1449280129,-73.9701381,40.8509333,"Join the BAYADA Home Health Care team! See our latest #Nursing #job opening here: https://t.co/s3GhuQ614E #FortLee, NJ #Hiring",22154998,,,,twitter1.db
696363129954037760,1454878882,-73.9409878,40.844254,@jeweljk Omg your first encounter with Neil Young; now I feel better about being so awkward when I met you #isthataCchord #starstruck,472621807,,,,DO_2016_02_07_twitter.db
664405243921174528,1447259528,-74.00994876,40.70229648,Rio Ferdinand(4) 12x8 unsigned photo Manchester United https://t.co/Q7p6qqvx8A https://t.co/ByR5FA5M4s,2870256649,,,,twitter1.db
673998361234505728,1449546706,-74.0059731,40.7143528,"#NewYork, NY #Marketing : Sr Analyst, Serving Marketing Leadership Professionals, Social... at Forrester Research https://t.co/jQKqHXzIn5",22059822,,,,twitter1.db
669628310599503872,1448504804,-73.97550656,40.77973558,"Checking out the #thanksgivingDayParade floats with my beautiful wife, near #centralPark #nycLastLap… https://t.co/ZsSLUaJgwZ",30327243,,,,twitter1.db
671912033697333249,1449049287,-74.00407397,40.73764327,Tonight I made one of my @taste_the_style goals come true: we kicked off a dinner series that… https://t.co/ixtmv5ufWr,39855322,,,,twitter1.db
674413353834532864,1449645648,-74.0064,40.7142,"Just posted a photo @ New York, New York https://t.co/bG6WqpYd9H",35399177,,,,twitter1.db
668418249625870336,1448216303,-73.78452301,40.64508936,"Estoy perdida ! JAJAJA (@ John F. Kennedy International Airport (JFK) in Queens, NY, NY) https://t.co/vSjYK4tejZ",177078362,,,,twitter1.db
671017703340154880,1448836062,-74.1539,40.612201,Accident on #I278 WB at Drive Martin Luther King Expressway https://t.co/CEyrUg1fh7,52272942,,,,twitter1.db
674405860924354565,1449643861,-73.83293552,40.6733108,"#hawkman in full effect
#wintercon2015 #wintercon #justicesociety #justiceleauge @ Resorts World… https://t.co/g267YUjaCv",32922451,,,,twitter1.db
673916268961996801,1449527133,-73.96472222,40.74555556,"Taxi to #jfkairport 😂😂..if i do not go, I cannot return..#taxicab #funmemories #greateeekend.. @… https://t.co/9oovTDOD10",479580971,,,,twitter1.db
673094470146084864,1449331201,-73.95609604,40.73873874,"@Buster_ESPN not that the dodgers are known for being smart, but you can't give a 32 year old $34 million per.  Awful contact",21052829,,,,twitter1.db
674672585276186624,1449707453,-74.0064,40.7142,"#Repost @lucacarboni
・・・
POP-UP !!!
al lavoro su #popuptour 
#?!
#poividico… https://t.co/6UViJReARC",181629711,,,,twitter1.db
673928954458316805,1449530158,-73.99122619,40.74710886,"""Life is like riding a bicycle. To keep your balance, you must keep moving.""

Albert Einstein.… https://t.co/N4QOmHrEsZ",382444197,,,,twitter1.db
666623137585475584,1447788315,-73.99131017,40.75118731,"I'm at TGI Fridays in New York, NY https://t.co/CleCC5SCRA",109069238,0.0,0.0,Foursquare,GNIP_Nov17_28
671449995711655936,1448939128,-73.98690641,40.73975834,❤️ from the work wife #agencylife #rokkan #hello #advertising @ ROKKAN https://t.co/mD4TPX50gQ,271229581,,,,twitter1.db
677179599810371585,1450305172,-73.83177249,40.84288288,"Once the ppl stop talking Ces  they can MoveOn.In the immortal words of Elsa 'let it go""",72135693,,,,twitter1.db
662644473957064704,1446839728,-73.985131,40.758895,"I bring @lindsaytia everywhere, good morning new york! @ Times Square, New York City https://t.co/JcXirYE87B",351237595,,,,twitter1.db
670927860970991616,1448814641,-73.898645,40.889399,Construction on #1Line Bronx bound at 242nd Street-Van Cortlandt Park Station https://t.co/WS1fFA6Mds,50706690,,,,twitter1.db
668904956100009984,1448332343,-73.8207928,40.6789656,I've come a long way from the person I was before and I'm very thankful… https://t.co/7sfkiHpx4M,523894490,,,,twitter1.db
673083870980538368,1449328674,-73.868682,40.768844,Update: Construction on #Q48Bus WB at Ditmars Boulevard: 102nd St https://t.co/HRmHe1ZXvF,52272942,,,,twitter1.db
670764945034772480,1448775799,-73.97924737,40.75898191,The big apple almost saw my not-so-big ass @ Top Of The Rock NYC https://t.co/lpPs1yWPu1,712458463,,,,twitter1.db
700566097704132608,1455880948,-74.0061111,40.7439995,So much history of friendship @emilwilbekin @memsor @andydiazcobalt @tsdagency @stylemonsters @… https://t.co/VldBPZZuzB,2603426634,0.0,0.0,Instagram,DO2_2016-02-18 17:43
697131365536378880,1455062044,-74.0064,40.7142,#ozkn #ozknista #longjons  My friend made original long john by himself and it's really… https://t.co/kUI424xgjI,143693019,,,,C_2016_02_9_twitterB.db
671499227604779009,1448950866,-73.98711541,40.75788119,"Exposição dos #figurinos, #adereços e #cenarios filme #jogosvorazes #thehungergames @ Discovery… https://t.co/JR9rnmYcQ2",73383624,,,,twitter1.db
666758074204557314,1447820487,-73.854187,40.7107391,We ordered a very special cake from silkcakes #foresthills so of course I had to get some delicious… https://t.co/qDPXQzjxHR,22232799,0.0,0.0,Instagram,GNIP_Nov17_28
675117172134387712,1449813451,-73.77087593,40.76342184,"Cupcakes more wine and movie time (@ Martha's Country Bakery in Bayside, NY) https://t.co/WYnhI2z8Lt https://t.co/mpH2RAXVxc",1174999286,,,,twitter1.db
671135873291960321,1448864235,-73.9042206,40.7498703,"Last night was FESTIVE!!! 

I can't thank enough how the Lord blessed us to all those who came and… https://t.co/i7n6TwN1R7",307205440,,,,twitter1.db
671224849755336704,1448885449,-73.985131,40.758895,"Girl, this is why I keep my videos short, sweet, she simple. 

#TimesSquare #dragvideo #nycdrag… https://t.co/7CVG7uZyRV",25587687,,,,twitter1.db
672147969840295936,1449105538,-73.987,40.756,Midnight Shoot. @phattfeatures #steadicam #timessquare #photooftheday #nyc #newyorkcity @ Times… https://t.co/kQP5dQohNV,2230187462,,,,twitter1.db
696919850069970945,1455011615,-73.9881287,40.7456894,shoutout all the 24 hour NYC Delis making chopped cheeses n the refuel juices #Cafe28FineDining… https://t.co/P5FDSXMtHh,125229236,,,,C_2016_02_9_twitterB.db
662464923402833920,1446796920,-74.009283,40.74599321,💛🍂💛 @ 2U https://t.co/eLC3YdSQG0,353867690,,,,twitter1.db
668829472301387776,1448314347,-73.7499584,40.7066128,#MILITARYMONDAY #USAMILITARYSTRONG #AMERICAFIRST @mfd02191 @Arizona_Blonde @bigswaffdawg @JesseLeeBaker @ABN_PFDR_SSG,801179010,,,,twitter1.db
676147388386529282,1450059074,-73.9856033,40.7443848,So fresh and so clean at the AlphaSights Holiday Party! #AlphaSights #HolidayParty #MyChickBad… https://t.co/P9PFgtmV2D,41825940,,,,twitter1.db
673557708411400193,1449441646,-73.972621,40.764779,#pretzel @ Fifth Avenue – 59th Street https://t.co/3Np6PqKABZ,40348381,,,,twitter1.db
667430361538891777,1447980773,-73.92657947,40.82926679,"Friends hoes &amp; clothes all that Shxt is COME &amp; GO !!!

#USNVRTHEM 
#JusticeLeagueEmpire… https://t.co/2zQBOKcMyX",368106086,0.0,0.0,Instagram,GNIP_Nov17_28
696896151786663936,1455005964,-73.97351821,40.78067283,T-Rex at the American Museum of Natural History #newyorkcity #iheartny #iheartnewyork #amnu… https://t.co/GPvjj8GqtD,66587094,,,,DO_2016_02_12_twitter.db
673215161822482432,1449359976,-73.9576,40.7215,Dark for a sour. Not too bitey though so is quite nice! - Drinking a Mal Du Pays at @brooklynbrewery - https://t.co/8WnlCGHwdS #photo,24120972,,,,twitter1.db
674940971637837825,1449771442,-73.97612712,40.74958387,The one and only #newyork #nyc #manhattan #skyline #libertystatue #decembersky @ Liberty Island… https://t.co/tbcoIzUQJe,2976453070,,,,twitter1.db
667867077420650496,1448084894,-73.9927597,40.7696991,H845 💛 @ TERMINAL 5 https://t.co/RG7P3VVP1N,387745372,,,,twitter1.db
696423671641014272,1454893316,-73.981817,40.772844,"Dont worry we are organic🍓🍎🍏🍐🍇 (at @LePainQuotidien in New York, NY) https://t.co/NDxTXSCWk8 https://t.co/vUHKEIOVVq",916216460,,,,DO_2016_02_07_twitter.db
666062924176224256,1447654750,-73.9931107,40.7216797,@buda_and_grandz congrats on your award!! 🎉 #BeatCamp #HipHop #letstalkaboutitmedia #mediachat… https://t.co/Y17okKCK6T,2212810573,0.0,0.0,Instagram,gnip
662480727393497088,1446800688,-73.98796988,40.74185681,#elevenmadisonpark food shots #2 @ Eleven Madison Park https://t.co/65H49S2oBf,287580362,,,,twitter1.db
666813210771587072,1447833632,-73.8259811,40.7463188,"Steamed Shrimp Shumai with ginger soy sauce, Malaysia Dried Curry Beef… https://t.co/JcCm87QndP",2911252058,0.0,0.0,Instagram,GNIP_Nov17_28
667780816886362112,1448064328,-73.86254999,40.77054737,"Wheels up! ✈️ heading to Kigali, Rwanda and Zanzibar, Tanzania! #travel #friends best gift… https://t.co/VelO7qIVJo",2407655612,,,,twitter1.db
670276517037867008,1448659349,-74.0064,40.7142,"#smilealways #enjoylife #maspeth #NYC @ New York, New York https://t.co/MSLAW6uDU6",284447879,,,,twitter1.db
675905129720229888,1450001315,-73.7356,40.6659,Scene 6 lavish.fee @ Rosedale (LIRR station) https://t.co/Kn73Aq4S7c,775194607,,,,twitter1.db
670638945324109824,1448745759,-73.9920273,40.7381783,"⚫️⚪️ @ Fifth Avenue, Manhattan https://t.co/iOQJx72iHe",55576952,,,,twitter1.db
674960053535825920,1449775991,-73.9890823,40.750473,#EmpireStateBuilding #Believe #Macys #RedLights #Nyc #Aventures @ Macy's Herald Square https://t.co/ARaDamf6L1,3525595517,,,,twitter1.db
675480868366979072,1449900163,-74.166426,40.684161,Delays on #NewJerseyTurnpike SB from South of Interchange 14 - I-78/US 1&amp;9 to South of Interchange 13A - Newark...https://t.co/YWeIn5SXzW,51149096,,,,twitter1.db
675549578230411267,1449916545,-73.92082179,40.70210982,Print screen from yesterday's shooting with #Bloch in #bushwick #brooklyn #newyork #graffiti… https://t.co/WkjVBeyrr4,24809419,,,,twitter1.db
696726959544381440,1454965626,-74.0059731,40.7143528,"We're #hiring! Click to apply: Sales Executive - https://t.co/P6cpk5ZBRd #Sales #NewYork, NY #Job #Jobs #CareerArc",20832061,,,,DO_2016_02_12_twitter.db
673511874160402432,1449430718,-74.0064,40.7142,"Great! Can I go home now? #isitfridayyet @ New York, New York https://t.co/tkY8WzrRxA",28358230,,,,twitter1.db
674518859139973120,1449670802,-73.97618294,40.74247745,"I'm at Kips Bay in New York, NY https://t.co/zKxr9rz7yb",16532821,,,,twitter1.db
701565487168229376,1456119221,-74.07113263,40.66517036,Thank you so much for an amazing vacation mom! I hope you enjoyed it as much as I did. Thank you… https://t.co/9uHTrCFMNA,1053927774,0.0,0.0,Instagram,DO2_2016-02-19 14:09
694321091003686914,1454392022,-73.98056028,40.75354301,🌃 @ Fifth Av. New York City https://t.co/AMno14L8iQ,272758014,,,,twitter1.db
700709621225357314,1455915166,-73.9977493,40.729969,Final preparations! #nyusis2016 @ NYU Kimmel Center for University Life https://t.co/FPiYntE6a5,2252533111,0.0,0.0,Instagram,DO2_2016-02-18 17:43
672763775028621312,1449252357,-73.9991637,40.7536854,"Interested in a #Hospitality #job near #NewYork, NY? This could be a great fit: https://t.co/NUfeo4Qsgb #Hiring",22454315,,,,twitter1.db
698095684935749632,1455291955,-74.0064,40.7142,"regram daily.motiv8tion
Follow daily_boss_motivation daily_boss_motivation daily_boss_motivation… https://t.co/AQfIhbM71s",136352430,,,,C_2016_02_12_twitter.db
666713346817789952,1447809823,-73.99278645,40.75052792,💨 @ Madison Square Garden https://t.co/RfgAv1Beti,424573334,0.0,0.0,Instagram,GNIP_Nov17_28
701230579208077312,1456039372,-74.02168374,40.78211744,"I'm at NJT - Bergenline Avenue Light Rail Station in Union City, NJ https://t.co/2g1HccifCd",21613580,0.0,0.0,Foursquare,DO2_2016-02-19 14:09
701430635924041728,1456087070,-73.9624327,40.7645239,"#Healthcare #Job alert: RN / Registered Nurse / Travel RN | Supplemental Health Care | #NewYork, NY https://t.co/x4CmkGENwt #Jobs #Hiring",20832085,0.0,0.0,TweetMyJOBS,DO2_2016-02-19 14:09
696747632157392901,1454970555,-74.0007613,40.7207559,Hang the moon  https://t.co/uOS5xHQURR,24605127,,,,C_2016_02_08.db
671024668804030465,1448837722,-73.9871063,40.7201805,Came all the way from Texas to find the @lowlinenyc closed. Had nothing about it on the website.  😭 @… https://t.co/Orbe6phZJB,17450598,,,,twitter1.db
701251813987627012,1456044435,-73.98358535,40.77244748,Just posted a photo @ The Metropolitan Opera https://t.co/1c7qcQyIzz,39445261,0.0,0.0,Instagram,DO2_2016-02-19 14:09
672759435467595776,1449251323,-73.84617728,40.86974518,Good Morning #NYC. Gun Hill Road. #UniPhonePareceTu #lgv10 #LG #Fall @ 5 Train Gun Hill Rd https://t.co/OcKGlTcmxF,180887006,,,,twitter1.db
698174879653167104,1455310837,-74.0067978,40.7406616,Suits and sundresses at gabrielahearst. #NYFW @ The High Line https://t.co/FE2tt1IPbW,26925425,,,,C_2016_02_12_twitter.db
668198707620282368,1448163961,-73.9778,40.7723,Me and my WCW on the finish line. #fiancé #nycmarathon #tcsnycmarathon #love #shesaidyes #wcw @… https://t.co/6VOYp66qnQ,78358510,,,,twitter1.db
671699567998439428,1448998631,-73.9895261,40.7507917,"#CareerArc #IT #Job alert: Digital Media Analyst - Interactive Media | Macy's Retail | #NewYork, NY https://t.co/uUvsfc37dn #Jobs #Hiring",99353722,,,,twitter1.db
672481368086085632,1449185026,-73.9603729,40.7124748,Join us for happy hour and get 50% off all starts and snacks 👍 Try out one of our favorites - the… https://t.co/PkOnlJ5OGN,1149007152,,,,twitter1.db
669232449948246016,1448410424,-74.2995928,40.6584212,"We're #hiring! Read about our latest #job opening here: Financial Reporting Manager - https://t.co/VObs5h3oO2 #RHMRJobs #Cranford, NJ",791930767,,,,twitter1.db
666809387831451648,1447832721,-74.1574498,40.9264393,AppleBees hit the spot 😉,597795096,0.0,0.0,Twitter for Android,GNIP_Nov17_28
677199686797811712,1450309961,-73.92991139,40.82336433,"I'm at Bronx Terminal Market - @shopbtm in Bronx, NY https://t.co/3GWoG6rFWS",20596121,,,,twitter1.db
675010597583495168,1449788042,-74.0000534,40.7198181,Coming soon... @ NOMO SOHO https://t.co/IdhJYf1drF,28193762,,,,twitter1.db
677076613507506177,1450280618,-74.17938709,40.68968494,"Going home ! (@ Newark Liberty International Airport (EWR) in Newark, NJ) https://t.co/LndKcytfuy",8498582,,,,twitter1.db
673205235494596609,1449357610,-73.96063199,40.67283785,Loved this video with @alexa_chung https://t.co/HgsVJGW16g,90412577,,,,twitter1.db
666993284871360512,1447876565,-73.9810907,40.7519084,This #Hospitality #job might be a great fit for you: Shift Supervisor (US) - https://t.co/66Qds7xjON #Veterans #Hiring #CareerArc,22454315,,,,twitter1.db
664128112683126785,1447193455,-73.99185682,40.72249855,Join me as I join my friends from thelinegroup @rochellesnyc tomorrow evening starting 7p for a fun… https://t.co/xBuuaumHpU,14248940,,,,twitter1.db
670656079869698048,1448749844,-73.96737254,40.68542172,💥☺️☺️☺️☺️☺️☺️☺️☺️👫☀️🍸🍷🍸🍷🍸🍷🍸🍷🍷🍸🍷☕️🍷🍸🍷🍸🍸🍷☕️ @ Clinton Hill Historic District https://t.co/gydEHGvXeW,2601469926,,,,twitter1.db
